break

[ 0 10  0]
[ 1 10  0]
[1 9 0]
[1 9 0]
[1 9 0]
[1 9 0]
[1 8 0]
[1 8 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
break

[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[10  2  0]
[10  2  0]
[10  2  0]
[8 2 0]
[6 3 0]
[5 3 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 4 0]
[5 3 0]
[6 3 0]
[8 2 0]
[8 2 0]
[10  2  0]
[10  2  0]
[6 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[6 3 0]
[6 3 0]
[6 4 0]
[6 4 0]
[8 3 0]
[8 3 0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[12  4  0]
[12  5  0]
[12  6  0]
[12  7  0]
[12  6  0]
[12  6  0]
[12  6  0]
[12  6  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  4  0]
[12  4  0]
[12  4  0]
[12  3  0]
[12  3  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  2  0]
[10  3  0]
[10  3  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[12  4  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  6  0]
[12  5  0]
[12  6  0]
[12  5  0]
[12  6  0]
[12  5  0]
[12  6  0]
[12  5  0]
[12  6  0]
[12  5  0]
[12  6  0]
[12  5  0]
[12  6  0]
[12  5  0]
[12  6  0]
[12  6  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  7  0]
[10  8  0]
[10  8  0]
[10  8  0]
[10  8  0]
[10  7  0]
[10  6  0]
[10  6  0]
[8 6 0]
[8 5 0]
[6 5 0]
[6 4 0]
[6 4 0]
[5 4 0]
[5 4 0]
[5 4 0]
[6 4 0]
[10  4  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[13  4  0]
[12  4  0]
[6 4 0]
[2 4 0]
[2 3 0]
[6 6 0]
[10  6  0]
[16  6  0]
[28 10  0]
[47 32  0]
[130 130   0]
[139 144   0]
[147 145   0]
[150 145   0]
[151 147   0]
[150 149   0]
[148 148   0]
[144 150   0]
[135 150   0]
[126 142   0]
[64 70  0]
[32 32  0]
[24 20  0]
[14  9  0]
[10  9  0]
[8 9 0]
[10 11  0]
[12 12  0]
[13 10  0]
[15  9  0]
[13  8  0]
[12  9  0]
[10 11  0]
[ 8 11  0]
[10  9  0]
[10  9  0]
[12  9  0]
[13  9  0]
[15  9  0]
[17  9  0]
[19  9  0]
[19  9  0]
[19  8  0]
[19  8  0]
[17  8  0]
[15  8  0]
[13  7  0]
[12  7  0]
[12  6  0]
[8 2 0]
[5 0 8]
[ 1  0 14]
[ 3  0 12]
[3 0 8]
[5 0 5]
[5 1 0]
[6 2 0]
[8 4 0]
[10  6  0]
[12  7  0]
[13  8  0]
[13  9  0]
[15  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[15 10  0]
[17  9  0]
[15 10  0]
[15 10  0]
[13 10  0]
[13 10  0]
[12 10  0]
[12 10  0]
[12 10  0]
[12 10  0]
[10 11  0]
[10 11  0]
[12 10  0]
[19  9  0]
[20  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[15 10  0]
[15 10  0]
[15 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[12 10  0]
[13 11  0]
[15 10  0]
[15 10  0]
[19 10  0]
[19 10  0]
[20  9  0]
[20  9  0]
[20  9  0]
[20  9  0]
[19 10  0]
[17 10  0]
[17 10  0]
[15 10  0]
[13 11  0]
[12 10  0]
[13 10  0]
[13 10  0]
[13  9  0]
[13 10  0]
[13  9  0]
[13 10  0]
[13  9  0]
[13 10  0]
[13  9  0]
[13 10  0]
[13  9  0]
[13 10  0]
[13  9  0]
[13 10  0]
[13  9  0]
[15 10  0]
[17  9  0]
[17  9  0]
[19  8  0]
[17  9  0]
[19  8  0]
[17  9  0]
[19  8  0]
[17  9  0]
[19  8  0]
[17  9  0]
[19  8  0]
[17  9  0]
[19  8  0]
[17  9  0]
[19  8  0]
[19  9  0]
[19  9  0]
[17  9  0]
[17  8  0]
[13  8  0]
[12  7  0]
[8 6 0]
[6 4 0]
[5 3 0]
[3 3 0]
[3 2 0]
[3 1 0]
[3 1 0]
[3 1 0]
[3 1 0]
[5 1 0]
[5 1 0]
[3 2 0]
[3 2 0]
[3 2 0]
[3 2 0]
[3 3 0]
[3 3 0]
[3 3 0]
[3 3 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 5 0]
[3 4 0]
[1 4 0]
[1 4 0]
[5 3 0]
[6 4 0]
[8 5 0]
[12  6  0]
[13  6  0]
[15  8  0]
[17  8  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[15  9  0]
[15  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[13  9  0]
[13  9  0]
[13  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[10  9  0]
[10  9  0]
[10  9  0]
[10  9  0]
[ 8 10  0]
[ 8 10  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  8  0]
[12  8  0]
[12  7  0]
[12  7  0]
[12  7  0]
[10  7  0]
[8 7 0]
[8 7 0]
[6 8 0]
[5 8 0]
[3 9 0]
[3 9 0]
[1 9 0]
[0 9 0]
[0 9 0]
[0 9 0]
[0 9 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[3 8 0]
[3 8 0]
[3 9 0]
[3 9 0]
[3 9 0]
[3 9 0]
[3 9 0]
[3 9 0]
[ 3 10  0]
[ 3 10  0]
[ 3 10  0]
[ 3 10  0]
[ 3 11  0]
[ 3 11  0]
[ 3 11  0]
[ 3 11  0]
[ 3 10  0]
[3 9 0]
[5 9 0]
[5 9 0]
[6 9 0]
[6 9 0]
[8 8 0]
[8 8 0]
[6 9 0]
[5 9 0]
[5 9 0]
[ 1 10  0]
[ 1 10  0]
[ 0 10  0]
[ 0 10  0]
[ 0 10  0]
[ 0 10  0]
[ 1 10  0]
[ 1 10  0]
[ 1 10  0]
[1 9 0]
[1 9 0]
[1 9 0]
[1 9 0]
[1 8 0]
[1 8 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
break

[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[10  2  0]
[8 2 0]
[8 2 0]
[6 3 0]
[5 3 0]
[3 4 0]
[1 4 0]
[1 4 0]
[1 4 0]
[1 4 0]
[3 4 0]
[3 4 0]
[5 3 0]
[6 3 0]
[8 2 0]
[8 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[6 3 0]
[6 3 0]
[6 4 0]
[6 4 0]
[8 3 0]
[8 3 0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[12  4  0]
[12  5  0]
[12  6  0]
[12  7  0]
[12  6  0]
[12  6  0]
[12  6  0]
[12  6  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  5  0]
[12  4  0]
[12  4  0]
[12  4  0]
[10  4  0]
[10  2  0]
[8 2 0]
[10  1  0]
[8 2 0]
[10  1  0]
[8 2 0]
[10  1  0]
[8 2 0]
[10  1  0]
[8 2 0]
[10  1  0]
[8 2 0]
[10  1  0]
[8 2 0]
[10  1  0]
[8 2 0]
[8 2 0]
[6 3 0]
[6 2 0]
[6 3 0]
[6 2 0]
[6 3 0]
[6 2 0]
[6 3 0]
[6 2 0]
[6 3 0]
[6 2 0]
[6 3 0]
[6 2 0]
[6 3 0]
[6 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[10  2  0]
[8 2 0]
[10  2  0]
[8 2 0]
[10  2  0]
[8 2 0]
[10  2  0]
[8 2 0]
[10  2  0]
[8 2 0]
[10  2  0]
[8 2 0]
[10  2  0]
[10  3  0]
[10  4  0]
[10  4  0]
[12  3  0]
[10  4  0]
[12  3  0]
[10  4  0]
[12  3  0]
[10  4  0]
[12  3  0]
[10  4  0]
[12  3  0]
[10  4  0]
[12  3  0]
[10  4  0]
[12  3  0]
[10  4  0]
[12  5  0]
[10  6  0]
[12  5  0]
[10  6  0]
[12  5  0]
[10  6  0]
[12  5  0]
[10  6  0]
[12  5  0]
[10  6  0]
[12  5  0]
[10  6  0]
[12  5  0]
[10  6  0]
[12  5  0]
[10  6  0]
[10  6  0]
[8 6 0]
[10  6  0]
[8 6 0]
[10  6  0]
[8 6 0]
[10  6  0]
[8 6 0]
[10  6  0]
[8 6 0]
[10  6  0]
[8 6 0]
[10  6  0]
[8 6 0]
[10  6  0]
[8 6 0]
[10  6  0]
[8 7 0]
[10  6  0]
[8 7 0]
[10  6  0]
[8 6 0]
[8 5 0]
[8 5 0]
[6 4 0]
[6 4 0]
[6 4 0]
[6 3 0]
[5 3 0]
[5 3 0]
[5 3 0]
[6 3 0]
[10  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[12  3  0]
[13  3  0]
[13  3  0]
[13  2  0]
[13  3  0]
[13  2  0]
[13  3  0]
[13  2  0]
[13  3  0]
[13  2  0]
[13  3  0]
[13  2  0]
[13  3  0]
[13  2  0]
[13  3  0]
[13  2  0]
[10  4  0]
[5 5 0]
[2 4 0]
[2 3 0]
[6 6 0]
[10  6  0]
[16  6  0]
[28 10  0]
[47 32  0]
[130 131   0]
[139 145   0]
[147 145   0]
[150 146   0]
[151 148   0]
[150 149   0]
[148 148   0]
[144 150   0]
[138 153   0]
[126 141   0]
[63 68  0]
[32 32  0]
[26 21  0]
[12  8  0]
[8 8 0]
[6 9 0]
[ 8 11  0]
[10 11  0]
[13  9  0]
[13  9  0]
[13  7  0]
[12  8  0]
[10 10  0]
[ 8 10  0]
[10  9  0]
[10  9  0]
[12  8  0]
[12  9  0]
[15  8  0]
[15  9  0]
[17  9  0]
[19  8  0]
[19  8  0]
[17  8  0]
[15  8  0]
[13  6  0]
[13  6  0]
[12  5  0]
[10  4  0]
[6 1 0]
[ 1  0 12]
[ 0  0 18]
[ 0  0 16]
[ 0  0 14]
[1 0 9]
[3 0 5]
[5 0 1]
[6 2 0]
[8 4 0]
[10  6  0]
[12  7  0]
[13  8  0]
[17  8  0]
[17  9  0]
[17  9  0]
[17  9  0]
[15 10  0]
[15 10  0]
[15 10  0]
[15 10  0]
[15 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[12 10  0]
[12 10  0]
[12 10  0]
[12 10  0]
[10 10  0]
[10 10  0]
[10 10  0]
[12 10  0]
[17  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[17  9  0]
[17  9  0]
[15 10  0]
[15 10  0]
[15 10  0]
[15 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[12 11  0]
[12 11  0]
[13 11  0]
[15 10  0]
[17 10  0]
[19 10  0]
[20  9  0]
[20  9  0]
[20  9  0]
[19 10  0]
[19 10  0]
[17 10  0]
[15 10  0]
[13 11  0]
[12 11  0]
[12 11  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[15 10  0]
[17  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[19  9  0]
[17  9  0]
[17  8  0]
[13  8  0]
[12  7  0]
[8 6 0]
[6 4 0]
[5 3 0]
[3 3 0]
[3 2 0]
[3 1 0]
[3 1 0]
[3 1 0]
[3 1 0]
[5 1 0]
[5 1 0]
[3 2 0]
[3 2 0]
[3 2 0]
[3 2 0]
[3 3 0]
[3 3 0]
[3 3 0]
[3 3 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 5 0]
[3 4 0]
[1 4 0]
[1 4 0]
[5 3 0]
[6 4 0]
[8 5 0]
[12  6  0]
[13  6  0]
[15  8  0]
[17  8  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[15  9  0]
[15  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  9  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[13  9  0]
[13  9  0]
[13  9  0]
[13  9  0]
[12  9  0]
[12  9  0]
[10  9  0]
[10  9  0]
[10  9  0]
[10  9  0]
[10  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  8  0]
[12  8  0]
[12  7  0]
[12  7  0]
[12  7  0]
[10  7  0]
[8 7 0]
[8 7 0]
[6 8 0]
[5 8 0]
[3 9 0]
[3 9 0]
[1 9 0]
[0 9 0]
[0 9 0]
[0 9 0]
[0 9 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[1 8 0]
[3 8 0]
[3 8 0]
[3 9 0]
[3 9 0]
[3 9 0]
[3 9 0]
[3 9 0]
[3 9 0]
[3 9 0]
[ 3 10  0]
[ 3 10  0]
[ 3 10  0]
[ 3 11  0]
[ 3 11  0]
[ 3 11  0]
[ 3 11  0]
[3 9 0]
[3 9 0]
[5 9 0]
[5 9 0]
[6 9 0]
[6 9 0]
[8 8 0]
[8 8 0]
[6 9 0]
[5 9 0]
[5 9 0]
[ 1 10  0]
[ 1 10  0]
[ 0 10  0]
[ 0 10  0]
[ 0 10  0]
[ 0 10  0]
[ 1 10  0]
[ 1 10  0]
[ 1 10  0]
[1 9 0]
[1 9 0]
[1 9 0]
[1 9 0]
[1 8 0]
[1 8 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
[1 7 0]
break

[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[6 3 0]
[3 4 0]
[1 4 0]
[1 4 0]
[0 4 0]
[0 4 0]
[0 4 0]
[0 4 0]
[1 4 0]
[3 4 0]
[3 4 0]
[5 3 0]
[5 3 0]
[5 2 0]
[3 3 0]
[3 3 0]
[3 3 0]
[5 3 0]
[5 3 0]
[5 4 0]
[5 4 0]
[6 4 0]
[6 4 0]
[8 4 0]
[8 4 0]
[8 5 0]
[8 5 0]
[10  4  0]
[10  5  0]
[10  6  0]
[10  7  0]
[10  6  0]
[10  6  0]
[10  6  0]
[10  6  0]
[10  6  0]
[10  6  0]
[10  5  0]
[10  5  0]
[10  5  0]
[10  5  0]
[10  4  0]
[10  4  0]
[10  4  0]
[10  4  0]
[8 2 0]
[6 2 0]
[8 1 0]
[6 2 0]
[8 1 0]
[6 2 0]
[8 1 0]
[6 2 0]
[8 1 0]
[6 2 0]
[8 1 0]
[6 2 0]
[8 1 0]
[6 2 0]
[8 1 0]
[6 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[6 2 0]
[6 2 0]
[8 2 0]
[6 2 0]
[8 2 0]
[6 2 0]
[8 2 0]
[6 2 0]
[8 2 0]
[6 2 0]
[8 2 0]
[6 2 0]
[8 2 0]
[6 2 0]
[8 2 0]
[8 2 0]
[8 2 0]
[8 3 0]
[10  3  0]
[8 3 0]
[10  3  0]
[8 3 0]
[10  3  0]
[8 3 0]
[10  3  0]
[8 3 0]
[10  3  0]
[8 3 0]
[10  3  0]
[8 3 0]
[10  3  0]
[8 3 0]
[10  4  0]
[8 5 0]
[10  4  0]
[8 5 0]
[10  4  0]
[8 5 0]
[10  4  0]
[8 5 0]
[10  4  0]
[8 5 0]
[10  4  0]
[8 5 0]
[10  4  0]
[8 5 0]
[10  4  0]
[8 5 0]
[8 5 0]
[6 5 0]
[8 5 0]
[6 5 0]
[8 5 0]
[6 5 0]
[8 5 0]
[6 5 0]
[8 5 0]
[6 5 0]
[8 5 0]
[6 5 0]
[8 5 0]
[6 5 0]
[8 5 0]
[6 5 0]
[8 5 0]
[6 6 0]
[8 5 0]
[6 6 0]
[8 5 0]
[6 5 0]
[6 4 0]
[6 4 0]
[6 4 0]
[6 3 0]
[6 3 0]
[6 2 0]
[5 2 0]
[5 2 0]
[5 2 0]
[6 2 0]
[8 3 0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[10  3  0]
[12  3  0]
[12  3  0]
[12  2  0]
[12  3  0]
[12  2  0]
[12  3  0]
[12  2  0]
[12  3  0]
[12  2  0]
[12  3  0]
[12  2  0]
[12  3  0]
[12  2  0]
[12  3  0]
[12  2  0]
[10  3  0]
[4 4 0]
[2 4 0]
[2 3 0]
[6 6 0]
[10  6  0]
[16  7  0]
[29 12  0]
[48 34  0]
[130 132   0]
[139 146   0]
[147 145   0]
[150 146   0]
[151 148   0]
[150 149   0]
[148 148   0]
[144 150   0]
[139 155   0]
[125 141   0]
[61 68  0]
[30 31  0]
[26 22  0]
[12  8  0]
[7 6 0]
[6 8 0]
[ 8 10  0]
[10 11  0]
[13  9  0]
[13  8  0]
[13  6  0]
[12  8  0]
[10  9  0]
[ 8 10  0]
[8 8 0]
[10  7  0]
[12  7  0]
[12  8  0]
[15  8  0]
[15  9  0]
[17  9  0]
[17  9  0]
[17  8  0]
[17  7  0]
[15  6  0]
[13  6  0]
[13  4  0]
[12  3  0]
[10  3  0]
[5 0 2]
[ 0  0 16]
[ 0  0 22]
[ 0  0 21]
[ 0  0 18]
[ 0  0 14]
[ 0  0 11]
[3 0 7]
[5 0 2]
[8 2 0]
[10  4  0]
[12  5  0]
[13  6  0]
[17  8  0]
[17  9  0]
[19 10  0]
[17 10  0]
[15 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13  9  0]
[12 10  0]
[12 10  0]
[12 10  0]
[12 10  0]
[12 10  0]
[12  9  0]
[12  9  0]
[12  9  0]
[12  9  0]
[10  9  0]
[12  9  0]
[17  9  0]
[19  9  0]
[19  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[15 10  0]
[15 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[12 10  0]
[12 10  0]
[12 10  0]
[12 11  0]
[12 11  0]
[13 11  0]
[15 10  0]
[17 10  0]
[17 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[17 10  0]
[15 10  0]
[13 11  0]
[12 11  0]
[12 11  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[13 10  0]
[15 10  0]
[17 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19 10  0]
[19  9  0]
[17  9  0]
[17  8  0]
[13  8  0]
[12  7  0]
[8 6 0]
[6 4 0]
[5 3 0]
[3 3 0]
[3 2 0]
[3 1 0]
[3 1 0]
[3 1 0]
[3 1 0]
[5 1 0]
[5 1 0]
[3 2 0]
[3 2 0]
[3 2 0]
[3 2 0]
[3 3 0]
[3 3 0]
[3 3 0]
[3 3 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 4 0]
[3 5 0]
[3 4 0]
[1 4 0]
[1 4 0]
[5 3 0]
[6 4 0]
[8 5 0]
[12  6  0]
[13  6  0]
[15  8  0]
[17  8  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[15  9  0]
[15  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[17  9  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
[15  8  0]
